,item_id,fixed_item_idx
4972,7080,4972
4973,7081,4973
4974,7082,4974
4975,7083,4975
4976,7084,4976
4977,7085,4977
4978,7086,4978
4979,7087,4979
4980,7088,4980
4981,7089,4981
4982,7090,4982
4983,7091,4983
4984,7093,4984
4985,7095,4985
4986,7096,4986
4987,7099,4987
4988,7101,4988
4989,7102,4989
4990,7104,4990
4991,7107,4991
4992,7108,4992
4993,7110,4993
4994,7111,4994
4995,7115,4995
4996,7116,4996
4997,7117,4997
4998,7121,4998
4999,7122,4999
5000,7123,5000
5001,7125,5001
5002,7126,5002
5003,7130,5003
5004,7131,5004
5005,7132,5005
5006,7135,5006
5007,7136,5007
5008,7137,5008
5009,7139,5009
5010,7142,5010
5011,7143,5011
5012,7147,5012
5013,7149,5013
5014,7150,5014
5015,7151,5015
5016,7152,5016
5017,7153,5017
5018,7154,5018
5019,7155,5019
5020,7156,5020
5021,7158,5021
5022,7160,5022
5023,7161,5023
5024,7162,5024
5025,7163,5025
5026,7164,5026
5027,7165,5027
5028,7171,5028
5029,7172,5029
5030,7173,5030
5031,7177,5031
5032,7178,5032
5033,7179,5033
5034,7180,5034
5035,7182,5035
5036,7186,5036
5037,7189,5037
5038,7190,5038
5039,7192,5039
5040,7193,5040
5041,7195,5041
5042,7196,5042
5043,7198,5043
5044,7199,5044
5045,7204,5045
5046,7206,5046
5047,7207,5047
5048,7208,5048
5049,7209,5049
5050,7210,5050
5051,7211,5051
5052,7212,5052
5053,7215,5053
5054,7216,5054
5055,7217,5055
5056,7219,5056
5057,7222,5057
5058,7223,5058
5059,7228,5059
5060,7234,5060
5061,7235,5061
5062,7236,5062
5063,7238,5063
5064,7245,5064
5065,7247,5065
5066,7248,5066
5067,7250,5067
5068,7254,5068
5069,7255,5069
5070,7256,5070
5071,7257,5071
5072,7258,5072
5073,7260,5073
5074,7263,5074
5075,7265,5075
5076,7266,5076
5077,7272,5077
5078,7282,5078
5079,7283,5079
5080,7285,5080
5081,7293,5081
5082,7294,5082
5083,7299,5083
5084,7300,5084
5085,7302,5085
5086,7303,5086
5087,7305,5087
5088,7307,5088
5089,7308,5089
5090,7309,5090
5091,7311,5091
5092,7312,5092
5093,7315,5093
5094,7316,5094
5095,7317,5095
5096,7318,5096
5097,7319,5097
5098,7320,5098
5099,7323,5099
5100,7324,5100
5101,7325,5101
5102,7327,5102
5103,7334,5103
5104,7340,5104
5105,7343,5105
5106,7346,5106
5107,7347,5107
5108,7348,5108
5109,7349,5109
5110,7352,5110
5111,7354,5111
5112,7355,5112
5113,7357,5113
5114,7358,5114
5115,7360,5115
5116,7361,5116
5117,7362,5117
5118,7366,5118
5119,7367,5119
5120,7369,5120
5121,7371,5121
5122,7372,5122
5123,7373,5123
5124,7374,5124
5125,7375,5125
5126,7376,5126
5127,7379,5127
5128,7380,5128
5129,7381,5129
5130,7382,5130
5131,7386,5131
5132,7387,5132
5133,7394,5133
5134,7395,5134
5135,7396,5135
5136,7407,5136
5137,7411,5137
5138,7415,5138
5139,7419,5139
5140,7437,5140
5141,7438,5141
5142,7439,5142
5143,7444,5143
5144,7445,5144
5145,7448,5145
5146,7449,5146
5147,7450,5147
5148,7451,5148
5149,7453,5149
5150,7454,5150
5151,7456,5151
5152,7458,5152
5153,7459,5153
5154,7460,5154
5155,7478,5155
5156,7481,5156
5157,7482,5157
5158,7484,5158
5159,7487,5159
5160,7492,5160
5161,7493,5161
5162,7502,5162
5163,7505,5163
5164,7541,5164
5165,7560,5165
5166,7564,5166
5167,7566,5167
5168,7569,5168
5169,7570,5169
5170,7571,5170
5171,7572,5171
5172,7573,5172
5173,7574,5173
5174,7577,5174
5175,7579,5175
5176,7583,5176
5177,7584,5177
5178,7585,5178
5179,7586,5179
5180,7587,5180
5181,7613,5181
5182,7614,5182
5183,7615,5183
5184,7616,5184
5185,7619,5185
5186,7620,5186
5187,7624,5187
5188,7625,5188
5189,7627,5189
5190,7636,5190
5191,7649,5191
5192,7650,5192
5193,7669,5193
5194,7697,5194
5195,7698,5195
5196,7700,5196
5197,7701,5197
5198,7702,5198
5199,7705,5199
5200,7706,5200
5201,7708,5201
5202,7713,5202
5203,7714,5203
5204,7720,5204
5205,7728,5205
5206,7738,5206
5207,7743,5207
5208,7748,5208
5209,7753,5209
5210,7757,5210
5211,7759,5211
5212,7762,5212
5213,7764,5213
5214,7766,5214
5215,7767,5215
5216,7771,5216
5217,7773,5217
5218,7774,5218
5219,7782,5219
5220,7786,5220
5221,7787,5221
5222,7789,5222
5223,7790,5223
5224,7791,5224
5225,7792,5225
5226,7802,5226
5227,7809,5227
5228,7810,5228
5229,7811,5229
5230,7812,5230
5231,7815,5231
5232,7817,5232
5233,7818,5233
5234,7820,5234
5235,7822,5235
5236,7826,5236
5237,7827,5237
5238,7831,5238
5239,7832,5239
5240,7833,5240
5241,7834,5241
5242,7835,5242
5243,7836,5243
5244,7840,5244
5245,7841,5245
5246,7842,5246
5247,7843,5247
5248,7844,5248
5249,7845,5249
5250,7846,5250
5251,7872,5251
5252,7878,5252
5253,7881,5253
5254,7882,5254
5255,7883,5255
5256,7888,5256
5257,7889,5257
5258,7892,5258
5259,7894,5259
5260,7895,5260
5261,7897,5261
5262,7899,5262
5263,7914,5263
5264,7915,5264
5265,7916,5265
5266,7919,5266
5267,7920,5267
5268,7921,5268
5269,7922,5269
5270,7924,5270
5271,7925,5271
5272,7926,5272
5273,7932,5273
5274,7934,5274
5275,7935,5275
5276,7936,5276
5277,7938,5277
5278,7939,5278
5279,7941,5279
5280,7942,5280
5281,7943,5281
5282,7944,5282
5283,7946,5283
5284,7947,5284
5285,7948,5285
5286,7951,5286
5287,7958,5287
5288,7959,5288
5289,7976,5289
5290,7979,5290
5291,7980,5291
5292,7981,5292
5293,7982,5293
5294,7983,5294
5295,7984,5295
5296,7987,5296
5297,7990,5297
5298,7991,5298
5299,7995,5299
5300,8003,5300
5301,8008,5301
5302,8009,5302
5303,8010,5303
5304,8011,5304
5305,8012,5305
5306,8014,5306
5307,8015,5307
5308,8016,5308
5309,8019,5309
5310,8033,5310
5311,8039,5311
5312,8042,5312
5313,8044,5313
5314,8056,5314
5315,8057,5315
5316,8070,5316
5317,8093,5317
5318,8094,5318
5319,8117,5319
5320,8121,5320
5321,8123,5321
5322,8125,5322
5323,8126,5323
5324,8128,5324
5325,8129,5325
5326,8130,5326
5327,8131,5327
5328,8132,5328
5329,8133,5329
5330,8136,5330
5331,8137,5331
5332,8138,5332
5333,8142,5333
5334,8143,5334
5335,8147,5335
5336,8154,5336
5337,8157,5337
5338,8158,5338
5339,8167,5339
5340,8169,5340
5341,8183,5341
5342,8187,5342
5343,8188,5343
5344,8189,5344
5345,8190,5345
5346,8191,5346
5347,8194,5347
5348,8195,5348
5349,8196,5349
5350,8197,5350
5351,8199,5351
5352,8207,5352
5353,8208,5353
5354,8225,5354
5355,8228,5355
5356,8235,5356
5357,8239,5357
5358,8240,5358
5359,8253,5359
5360,8254,5360
5361,8256,5361
5362,8257,5362
5363,8261,5363
5364,8263,5364
5365,8264,5365
5366,8266,5366
5367,8267,5367
5368,8268,5368
5369,8273,5369
5370,8275,5370
5371,8290,5371
5372,8327,5372
5373,8331,5373
5374,8332,5374
5375,8336,5375
5376,8337,5376
5377,8338,5377
5378,8340,5378
5379,8341,5379
5380,8360,5380
5381,8361,5381
5382,8362,5382
5383,8363,5383
5384,8364,5384
5385,8366,5385
5386,8367,5386
5387,8368,5387
5388,8369,5388
5389,8370,5389
5390,8371,5390
5391,8372,5391
5392,8373,5392
5393,8376,5393
5394,8385,5394
5395,8387,5395
5396,8388,5396
5397,8392,5397
5398,8403,5398
5399,8404,5399
5400,8410,5400
5401,8420,5401
5402,8422,5402
5403,8423,5403
5404,8447,5404
5405,8451,5405
5406,8453,5406
5407,8459,5407
5408,8460,5408
5409,8462,5409
5410,8463,5410
5411,8464,5411
5412,8465,5412
5413,8477,5413
5414,8482,5414
5415,8484,5415
5416,8485,5416
5417,8487,5417
5418,8491,5418
5419,8492,5419
5420,8493,5420
5421,8499,5421
5422,8502,5422
5423,8504,5423
5424,8507,5424
5425,8511,5425
5426,8522,5426
5427,8524,5427
5428,8525,5428
5429,8526,5429
5430,8527,5430
5431,8528,5431
5432,8529,5432
5433,8530,5433
5434,8531,5434
5435,8533,5435
5436,8534,5436
5437,8535,5437
5438,8537,5438
5439,8542,5439
5440,8544,5440
5441,8571,5441
5442,8572,5442
5443,8574,5443
5444,8575,5444
5445,8576,5445
5446,8577,5446
5447,8580,5447
5448,8581,5448
5449,8582,5449
5450,8583,5450
5451,8584,5451
5452,8589,5452
5453,8591,5453
5454,8596,5454
5455,8600,5455
5456,8604,5456
5457,8607,5457
5458,8609,5458
5459,8610,5459
5460,8611,5460
5461,8612,5461
5462,8614,5462
5463,8616,5463
5464,8617,5464
5465,8618,5465
5466,8620,5466
5467,8622,5467
5468,8623,5468
5469,8625,5469
5470,8629,5470
5471,8633,5471
5472,8636,5472
5473,8638,5473
5474,8640,5474
5475,8641,5475
5476,8642,5476
5477,8643,5477
5478,8644,5478
5479,8645,5479
5480,8650,5480
5481,8654,5481
5482,8656,5482
5483,8657,5483
5484,8661,5484
5485,8665,5485
5486,8666,5486
5487,8667,5487
5488,8670,5488
5489,8672,5489
5490,8675,5490
5491,8684,5491
5492,8689,5492
5493,8690,5493
5494,8695,5494
5495,8699,5495
5496,8700,5496
5497,8709,5497
5498,8711,5498
5499,8712,5499
5500,8713,5500
5501,8718,5501
5502,8720,5502
5503,8722,5503
5504,8724,5504
5505,8725,5505
5506,8727,5506
5507,8730,5507
5508,8743,5508
5509,8745,5509
5510,8751,5510
5511,8752,5511
5512,8753,5512
5513,8754,5513
5514,8761,5514
5515,8763,5515
5516,8765,5516
5517,8768,5517
5518,8772,5518
5519,8777,5519
5520,8779,5520
5521,8781,5521
5522,8783,5522
5523,8784,5523
5524,8785,5524
5525,8790,5525
5526,8795,5526
5527,8796,5527
5528,8797,5528
5529,8798,5529
5530,8799,5530
5531,8800,5531
5532,8807,5532
5533,8808,5533
5534,8810,5534
5535,8811,5535
5536,8813,5536
5537,8814,5537
5538,8819,5538
5539,8820,5539
5540,8821,5540
5541,8823,5541
5542,8827,5542
5543,8828,5543
5544,8830,5544
5545,8831,5545
5546,8832,5546
5547,8833,5547
5548,8835,5548
5549,8836,5549
5550,8838,5550
5551,8839,5551
5552,8840,5552
5553,8848,5553
5554,8850,5554
5555,8851,5555
5556,8853,5556
5557,8854,5557
5558,8857,5558
5559,8859,5559
5560,8860,5560
5561,8861,5561
5562,8864,5562
5563,8865,5563
5564,8866,5564
5565,8870,5565
5566,8871,5566
5567,8872,5567
5568,8873,5568
5569,8874,5569
5570,8879,5570
5571,8880,5571
5572,8882,5572
5573,8884,5573
5574,8892,5574
5575,8893,5575
5576,8899,5576
5577,8903,5577
5578,8906,5578
5579,8907,5579
5580,8908,5580
5581,8910,5581
5582,8911,5582
5583,8914,5583
5584,8915,5584
5585,8916,5585
5586,8917,5586
5587,8918,5587
5588,8920,5588
5589,8921,5589
5590,8923,5590
5591,8927,5591
5592,8928,5592
5593,8929,5593
5594,8930,5594
5595,8931,5595
5596,8933,5596
5597,8935,5597
5598,8937,5598
5599,8938,5599
5600,8943,5600
5601,8946,5601
5602,8947,5602
5603,8948,5603
5604,8949,5604
5605,8950,5605
5606,8951,5606
5607,8954,5607
5608,8955,5608
5609,8957,5609
5610,8958,5610
5611,8961,5611
5612,8963,5612
5613,8964,5613
5614,8965,5614
5615,8966,5615
5616,8968,5616
5617,8969,5617
5618,8970,5618
5619,8972,5619
5620,8973,5620
5621,8974,5621
5622,8977,5622
5623,8979,5623
5624,8981,5624
5625,8982,5625
5626,8983,5626
5627,8984,5627
5628,8985,5628
5629,8986,5629
5630,8987,5630
5631,8988,5631
5632,8989,5632
5633,8998,5633
5634,8999,5634
5635,9000,5635
5636,9001,5636
5637,9004,5637
5638,9005,5638
5639,9010,5639
5640,9012,5640
5641,9018,5641
5642,25737,5642
5643,25744,5643
5644,25750,5644
5645,25752,5645
5646,25753,5646
5647,25755,5647
5648,25763,5648
5649,25764,5649
5650,25769,5650
5651,25771,5651
5652,25773,5652
5653,25774,5653
5654,25777,5654
5655,25788,5655
5656,25792,5656
5657,25795,5657
5658,25801,5658
5659,25805,5659
5660,25807,5660
5661,25825,5661
5662,25826,5662
5663,25827,5663
5664,25828,5664
5665,25839,5665
5666,25841,5666
5667,25842,5667
5668,25850,5668
5669,25852,5669
5670,25856,5670
5671,25865,5671
5672,25868,5672
5673,25874,5673
5674,25882,5674
5675,25886,5675
5676,25891,5676
5677,25898,5677
5678,25900,5678
5679,25901,5679
5680,25904,5680
5681,25906,5681
5682,25911,5682
5683,25916,5683
5684,25920,5684
5685,25929,5685
5686,25930,5686
5687,25937,5687
5688,25940,5688
5689,25941,5689
5690,25945,5690
5691,25947,5691
5692,25952,5692
5693,25962,5693
5694,25965,5694
5695,25971,5695
5696,25972,5696
5697,25993,5697
5698,25995,5698
5699,25996,5699
5700,25999,5700
5701,26003,5701
5702,26005,5702
5703,26007,5703
5704,26009,5704
5705,26010,5705
5706,26012,5706
5707,26013,5707
5708,26025,5708
5709,26052,5709
5710,26079,5710
5711,26082,5711
5712,26084,5712
5713,26085,5713
5714,26086,5714
5715,26093,5715
5716,26094,5716
5717,26111,5717
5718,26116,5718
5719,26117,5719
5720,26122,5720
5721,26125,5721
5722,26131,5722
5723,26133,5723
5724,26147,5724
5725,26150,5725
5726,26151,5726
5727,26152,5727
5728,26157,5728
5729,26160,5729
5730,26163,5730
5731,26164,5731
5732,26171,5732
5733,26172,5733
5734,26176,5734
5735,26178,5735
5736,26180,5736
5737,26188,5737
5738,26198,5738
5739,26199,5739
5740,26208,5740
5741,26228,5741
5742,26229,5742
5743,26231,5743
5744,26241,5744
5745,26242,5745
5746,26251,5746
5747,26258,5747
5748,26265,5748
5749,26268,5749
5750,26271,5750
5751,26294,5751
5752,26302,5752
5753,26303,5753
5754,26313,5754
5755,26317,5755
5756,26318,5756
5757,26320,5757
5758,26322,5758
5759,26323,5759
5760,26324,5760
5761,26325,5761
5762,26326,5762
5763,26338,5763
5764,26342,5764
5765,26346,5765
5766,26349,5766
5767,26350,5767
5768,26366,5768
5769,26371,5769
5770,26375,5770
5771,26386,5771
5772,26391,5772
5773,26393,5773
5774,26394,5774
5775,26400,5775
5776,26403,5776
5777,26404,5777
5778,26409,5778
5779,26413,5779
5780,26414,5780
5781,26422,5781
5782,26425,5782
5783,26430,5783
5784,26435,5784
5785,26462,5785
5786,26464,5786
5787,26467,5787
5788,26471,5788
5789,26472,5789
5790,26480,5790
5791,26485,5791
5792,26487,5792
5793,26492,5793
5794,26494,5794
5795,26501,5795
5796,26505,5796
5797,26509,5797
5798,26513,5798
5799,26524,5799
5800,26528,5800
5801,26547,5801
5802,26554,5802
5803,26555,5803
5804,26562,5804
5805,26564,5805
5806,26574,5806
5807,26578,5807
5808,26581,5808
5809,26585,5809
5810,26587,5810
5811,26599,5811
5812,26603,5812
5813,26606,5813
5814,26614,5814
5815,26622,5815
5816,26631,5816
5817,26649,5817
5818,26655,5818
5819,26662,5819
5820,26663,5820
5821,26680,5821
5822,26684,5822
5823,26686,5823
5824,26689,5824
5825,26693,5825
5826,26694,5826
5827,26695,5827
5828,26700,5828
5829,26701,5829
5830,26702,5830
5831,26704,5831
5832,26712,5832
5833,26726,5833
5834,26729,5834
5835,26731,5835
5836,26732,5836
5837,26736,5837
5838,26737,5838
5839,26749,5839
5840,26750,5840
5841,26775,5841
5842,26776,5842
5843,26782,5843
5844,26784,5844
5845,26788,5845
5846,26791,5846
5847,26797,5847
5848,26809,5848
5849,26810,5849
5850,26812,5850
5851,26819,5851
5852,26835,5852
5853,26838,5853
5854,26840,5854
5855,26842,5855
5856,26843,5856
5857,26850,5857
5858,26854,5858
5859,26865,5859
5860,26870,5860
5861,26886,5861
5862,26903,5862
5863,26915,5863
5864,26947,5864
5865,26974,5865
5866,26999,5866
5867,27002,5867
5868,27005,5868
5869,27020,5869
5870,27022,5870
5871,27032,5871
5872,27075,5872
5873,27109,5873
5874,27156,5874
5875,27178,5875
5876,27186,5876
5877,27193,5877
5878,27251,5878
5879,27253,5879
5880,27255,5880
5881,27266,5881
5882,27317,5882
5883,27322,5883
5884,27329,5884
5885,27334,5885
5886,27338,5886
5887,27351,5887
5888,27369,5888
5889,27373,5889
5890,27376,5890
5891,27397,5891
5892,27410,5892
5893,27416,5893
5894,27423,5894
5895,27441,5895
5896,27478,5896
5897,27482,5897
5898,27523,5898
5899,27544,5899
5900,27555,5900
5901,27592,5901
5902,27604,5902
5903,27611,5903
5904,27646,5904
5905,27648,5905
5906,27660,5906
5907,27664,5907
5908,27674,5908
5909,27685,5909
5910,27689,5910
5911,27700,5911
5912,27704,5912
5913,27706,5913
5914,27713,5914
5915,27721,5915
5916,27722,5916
5917,27724,5917
5918,27727,5918
5919,27728,5919
5920,27731,5920
5921,27741,5921
5922,27751,5922
5923,27768,5923
5924,27772,5924
5925,27773,5925
5926,27778,5926
5927,27783,5927
5928,27784,5928
5929,27788,5929
5930,27790,5930
5931,27792,5931
5932,27793,5932
5933,27798,5933
5934,27800,5934
5935,27801,5935
5936,27802,5936
5937,27803,5937
5938,27808,5938
5939,27812,5939
5940,27815,5940
5941,27816,5941
5942,27821,5942
5943,27822,5943
5944,27826,5944
5945,27831,5945
5946,27834,5946
5947,27837,5947
5948,27838,5948
5949,27839,5949
5950,27846,5950
5951,27850,5951
5952,27851,5952
5953,27857,5953
5954,27867,5954
5955,27869,5955
5956,27871,5956
5957,27873,5957
5958,27875,5958
5959,27876,5959
5960,27878,5960
5961,27879,5961
5962,27882,5962
5963,27899,5963
5964,27904,5964
5965,27912,5965
5966,27922,5966
5967,30707,5967
5968,30712,5968
5969,30723,5969
5970,30745,5970
5971,30749,5971
5972,30783,5972
5973,30793,5973
5974,30803,5974
5975,30810,5975
5976,30812,5976
5977,30816,5977
5978,30818,5978
5979,30820,5979
5980,30822,5980
5981,30825,5981
5982,30846,5982
5983,30848,5983
5984,30850,5984
5985,30867,5985
5986,30883,5986
5987,30892,5987
5988,30894,5988
5989,30898,5989
5990,31000,5990
5991,31026,5991
5992,31035,5992
5993,31101,5993
5994,31104,5994
5995,31109,5995
5996,31114,5996
5997,31116,5997
5998,31150,5998
5999,31156,5999
6000,31162,6000
6001,31184,6001
6002,31193,6002
6003,31221,6003
6004,31225,6004
6005,31270,6005
6006,31284,6006
6007,31290,6007
6008,31364,6008
6009,31374,6009
6010,31408,6010
6011,31410,6011
6012,31413,6012
6013,31420,6013
6014,31422,6014
6015,31427,6015
6016,31431,6016
6017,31433,6017
6018,31435,6018
6019,31437,6019
6020,31445,6020
6021,31502,6021
6022,31522,6022
6023,31524,6023
6024,31547,6024
6025,31549,6025
6026,31658,6026
6027,31660,6027
6028,31682,6028
6029,31685,6029
6030,31689,6030
6031,31694,6031
6032,31696,6032
6033,31700,6033
6034,31724,6034
6035,31737,6035
6036,31747,6036
6037,31770,6037
6038,31804,6038
6039,31878,6039
6040,31903,6040
6041,31921,6041
6042,31923,6042
6043,31930,6043
6044,31952,6044
6045,31956,6045
6046,31963,6046
6047,31973,6047
6048,32017,6048
6049,32019,6049
6050,32022,6050
6051,32025,6051
6052,32029,6052
6053,32031,6053
6054,32078,6054
6055,32139,6055
6056,32153,6056
6057,32160,6057
6058,32170,6058
6059,32174,6059
6060,32203,6060
6061,32211,6061
6062,32234,6062
6063,32280,6063
6064,32289,6064
6065,32291,6065
6066,32296,6066
6067,32298,6067
6068,32302,6068
6069,32349,6069
6070,32352,6070
6071,32369,6071
6072,32371,6072
6073,32381,6073
6074,32387,6074
6075,32395,6075
6076,32444,6076
6077,32456,6077
6078,32460,6078
6079,32464,6079
6080,32469,6080
6081,32515,6081
6082,32525,6082
6083,32554,6083
6084,32562,6084
6085,32582,6085
6086,32587,6086
6087,32591,6087
6088,32596,6088
6089,32598,6089
6090,32632,6090
6091,32666,6091
6092,32686,6092
6093,32728,6093
6094,32735,6094
6095,32743,6095
6096,32797,6096
6097,32825,6097
6098,32840,6098
6099,32844,6099
6100,32853,6100
6101,32882,6101
6102,32892,6102
6103,32898,6103
6104,32914,6104
6105,32943,6105
6106,33004,6106
6107,33021,6107
6108,33085,6108
6109,33124,6109
6110,33138,6110
6111,33145,6111
6112,33154,6112
6113,33158,6113
6114,33162,6114
6115,33164,6115
6116,33166,6116
6117,33171,6117
6118,33296,6118
6119,33312,6119
6120,33358,6120
6121,33380,6121
6122,33437,6122
6123,33493,6123
6124,33495,6124
6125,33499,6125
6126,33558,6126
6127,33587,6127
6128,33592,6128
6129,33615,6129
6130,33621,6130
6131,33639,6131
6132,33646,6132
6133,33660,6133
6134,33669,6134
6135,33672,6135
6136,33679,6136
6137,33681,6137
6138,33683,6138
6139,33688,6139
6140,33750,6140
6141,33760,6141
6142,33794,6142
6143,33817,6143
6144,33826,6144
6145,33830,6145
6146,33834,6146
6147,33836,6147
6148,33838,6148
6149,33880,6149
6150,33896,6150
6151,33903,6151
6152,33912,6152
6153,33917,6153
6154,34002,6154
6155,34018,6155
6156,34048,6156
6157,34072,6157
6158,34129,6158
6159,34143,6159
6160,34150,6160
6161,34153,6161
6162,34162,6162
6163,34164,6163
6164,34198,6164
6165,34271,6165
6166,34319,6166
6167,34321,6167
6168,34323,6168
6169,34326,6169
6170,34332,6170
6171,34334,6171
6172,34336,6172
6173,34338,6173
6174,34359,6174
6175,34364,6175
6176,34405,6176
6177,34435,6177
6178,34437,6178
6179,34520,6179
6180,34523,6180
6181,34528,6181
6182,34530,6182
6183,34532,6183
6184,34534,6184
6185,34536,6185
6186,34542,6186
6187,34552,6187
6188,34583,6188
6189,34608,6189
6190,35836,6190
6191,35957,6191
6192,36152,6192
6193,36276,6193
6194,36289,6194
6195,36397,6195
6196,36401,6196
6197,36509,6197
6198,36517,6198
6199,36519,6199
6200,36525,6200
6201,36527,6201
6202,36529,6202
6203,36533,6203
6204,36535,6204
6205,36553,6205
6206,36708,6206
6207,36931,6207
6208,37211,6208
6209,37240,6209
6210,37277,6210
6211,37380,6211
6212,37382,6212
6213,37384,6213
6214,37386,6214
6215,37475,6215
6216,37477,6216
6217,37720,6217
6218,37727,6218
6219,37729,6219
6220,37731,6220
6221,37733,6221
6222,37736,6222
6223,37739,6223
6224,37741,6224
6225,37785,6225
6226,37830,6226
6227,37853,6227
6228,37855,6228
6229,37857,6229
6230,38038,6230
6231,38061,6231
6232,38304,6232
6233,38384,6233
6234,38499,6234
6235,38798,6235
6236,38886,6236
6237,38992,6237
6238,38994,6238
6239,39052,6239
6240,39183,6240
6241,39231,6241
6242,39234,6242
6243,39292,6243
6244,39307,6244
6245,39381,6245
6246,39398,6246
6247,39408,6247
6248,39414,6248
6249,39416,6249
6250,39419,6250
6251,39427,6251
6252,39435,6252
6253,39444,6253
6254,39446,6254
6255,39659,6255
6256,39715,6256
6257,39768,6257
6258,39779,6258
6259,39869,6259
6260,39941,6260
6261,40148,6261
6262,40226,6262
6263,40278,6263
6264,40339,6264
6265,40412,6265
6266,40414,6266
6267,40491,6267
6268,40574,6268
6269,40581,6269
6270,40583,6270
6271,40597,6271
6272,40614,6272
6273,40629,6273
6274,40723,6274
6275,40732,6275
6276,40815,6276
6277,40817,6277
6278,40819,6278
6279,40826,6279
6280,40833,6280
6281,40851,6281
6282,40870,6282
6283,40946,6283
6284,40959,6284
6285,41226,6285
6286,41285,6286
6287,41336,6287
6288,41527,6288
6289,41566,6289
6290,41569,6290
6291,41571,6291
6292,41573,6292
6293,41714,6293
6294,41716,6294
6295,41769,6295
6296,41863,6296
6297,41912,6297
6298,41997,6298
6299,42002,6299
6300,42004,6300
6301,42007,6301
6302,42009,6302
6303,42011,6303
6304,42013,6304
6305,42015,6305
6306,42163,6306
6307,42191,6307
6308,42197,6308
6309,42351,6309
6310,42418,6310
6311,42632,6311
6312,42677,6312
6313,42681,6313
6314,42718,6314
6315,42721,6315
6316,42723,6316
6317,42725,6317
6318,42728,6318
6319,42730,6319
6320,42732,6320
6321,42734,6321
6322,42738,6322
6323,42740,6323
6324,42783,6324
6325,42900,6325
6326,42935,6326
6327,42946,6327
6328,42958,6328
6329,43177,6329
6330,43267,6330
6331,43333,6331
6332,43351,6332
6333,43376,6333
6334,43391,6334
6335,43396,6335
6336,43419,6336
6337,43556,6337
6338,43558,6338
6339,43560,6339
6340,43635,6340
6341,43679,6341
6342,43708,6342
6343,43744,6343
6344,43832,6344
6345,43836,6345
6346,43838,6346
6347,43869,6347
6348,43871,6348
6349,43899,6349
6350,43904,6350
6351,43908,6351
6352,43910,6352
6353,43917,6353
6354,43919,6354
6355,43921,6355
6356,43928,6356
6357,43930,6357
6358,43932,6358
6359,43936,6359
6360,44004,6360
6361,44022,6361
6362,44073,6362
6363,44191,6363
6364,44193,6364
6365,44195,6365
6366,44197,6366
6367,44199,6367
6368,44204,6368
6369,44225,6369
6370,44245,6370
6371,44301,6371
6372,44317,6372
6373,44397,6373
6374,44421,6374
6375,44511,6375
6376,44555,6376
6377,44587,6377
6378,44597,6378
6379,44613,6379
6380,44633,6380
6381,44665,6381
6382,44671,6382
6383,44694,6383
6384,44709,6384
6385,44717,6385
6386,44731,6386
6387,44759,6387
6388,44761,6388
6389,44788,6389
6390,44828,6390
6391,44840,6391
6392,44849,6392
6393,44864,6393
6394,44911,6394
6395,44972,6395
6396,44974,6396
6397,45000,6397
6398,45028,6398
6399,45062,6399
6400,45081,6400
6401,45172,6401
6402,45179,6402
6403,45183,6403
6404,45186,6404
6405,45208,6405
6406,45210,6406
6407,45221,6407
6408,45382,6408
6409,45431,6409
6410,45440,6410
6411,45442,6411
6412,45447,6412
6413,45499,6413
6414,45501,6414
6415,45506,6415
6416,45517,6416
6417,45521,6417
6418,45662,6418
6419,45666,6419
6420,45668,6420
6421,45672,6421
6422,45679,6422
6423,45720,6423
6424,45722,6424
6425,45726,6425
6426,45728,6426
6427,45730,6427
6428,45732,6428
6429,45837,6429
6430,45880,6430
6431,45928,6431
6432,45942,6432
6433,45950,6433
6434,45969,6434
6435,45987,6435
6436,46062,6436
6437,46322,6437
6438,46335,6438
6439,46337,6439
6440,46347,6440
6441,46530,6441
6442,46544,6442
6443,46559,6443
6444,46561,6444
6445,46574,6445
6446,46578,6446
6447,46664,6447
6448,46723,6448
6449,46772,6449
6450,46850,6450
6451,46855,6451
6452,46865,6452
6453,46919,6453
6454,46948,6454
6455,46965,6455
6456,46967,6456
6457,46970,6457
6458,46972,6458
6459,46974,6459
6460,46976,6460
6461,47044,6461
6462,47092,6462
6463,47099,6463
6464,47122,6464
6465,47124,6465
6466,47148,6466
6467,47152,6467
6468,47196,6468
6469,47200,6469
6470,47202,6470
6471,47254,6471
6472,47261,6472
6473,47274,6473
6474,47287,6474
6475,47330,6475
6476,47382,6476
6477,47384,6477
6478,47404,6478
6479,47423,6479
6480,47465,6480
6481,47491,6481
6482,47493,6482
6483,47518,6483
6484,47606,6484
6485,47610,6485
6486,47629,6486
6487,47640,6487
6488,47714,6488
6489,47721,6489
6490,47728,6490
6491,47810,6491
6492,47815,6492
6493,47894,6493
6494,47937,6494
6495,47950,6495
6496,47952,6496
6497,47978,6497
6498,47997,6498
6499,47999,6499
6500,48032,6500
6501,48043,6501
6502,48061,6502
6503,48082,6503
6504,48142,6504
6505,48159,6505
6506,48165,6506
6507,48198,6507
6508,48231,6508
6509,48262,6509
6510,48268,6510
6511,48301,6511
6512,48304,6512
6513,48319,6513
6514,48322,6514
6515,48385,6515
6516,48394,6516
6517,48414,6517
6518,48501,6518
6519,48516,6519
6520,48518,6520
6521,48520,6521
6522,48522,6522
6523,48560,6523
6524,48591,6524
6525,48593,6525
